book,chapter,line,textstring
1,20,10,pues todo esto que yo te pinto son incentivos y despertadores de mi ánimo que ya hace que el corazón me reviente en el pecho con el deseo que tiene de acometer esta aventura por más dificultosa que se muestra.
1,20,11,así que aprieta un poco las cinchas a rocinante y quédate a dios y espérame aquí hasta tres días no más en los cuales si no volviere puedes tú volverte a nuestra aldea y desde allí por hacerme merced y buena obra irás al toboso donde dirás a la incomparable señora mía dulcinea que su cautivo caballero murió por acometer cosas que le hiciesen digno de poder llamarse suyo.
1,20,12,cuando sancho oyó las palabras de su amo comenzó a llorar con la mayor ternura del mundo y a decille:  señor yo no sé por qué quiere vuestra merced acometer esta tan temerosa aventura: ahora es de noche aquí no nos vee nadie bien podemos torcer el camino y desviarnos del peligro aunque no bebamos en tres días; y pues no hay quien nos vea menos habrá quien nos note de cobardes; cuanto más que yo he oído predicar al cura de nuestro lugar que vuestra merced bien conoce que quien busca el peligro perece en él; así que no es bien tentar a dios acometiendo tan desaforado hecho donde no se puede escapar sino por milagro; y basta los que ha hecho el cielo con vuestra merced en librarle de ser manteado como yo lo fui y en sacarle vencedor libre y salvo de entre tantos enemigos como acompañaban al difunto.
1,20,13,y cuando todo esto no mueva ni ablande ese duro corazón muévale el pensar y creer que apenas se habrá vuestra merced apartado de aquí cuando yo de miedo dé mi ánima a quien quisiere llevarla.
1,20,14,yo salí de mi tierra y dejé hijos y mujer por venir a servir a vuestra merced creyendo valer más y no menos; pero como la cudicia rompe el saco a mí me ha rasgado mis esperanzas pues cuando más vivas las tenía de alcanzar aquella negra y malhadada ínsula que tantas veces vuestra merced me ha prometido veo que en pago y trueco della me quiere ahora dejar en un lugar tan apartado del trato humano.
1,20,15,por un solo dios señor mío que non se me faga tal desaguisado; y ya que del todo no quiera vuestra merced desistir de acometer este fecho dilátelo a lo menos hasta la mañana; que a lo que a mí me muestra la ciencia que aprendí cuando era pastor no debe de haber desde aquí al alba tres horas porque la boca de la bocina está encima de la cabeza y hace la media noche en la línea del brazo izquierdo.
1,20,16,cómo puedes tú sancho dijo don quijote ver dónde hace esa línea ni dónde está esa boca o ese colodrillo que dices si hace la noche tan escura que no parece en todo el cielo estrella alguna?
1,20,17,así es dijo sancho pero tiene el miedo muchos ojos y vee las cosas debajo de tierra cuanto más encima en el cielo; puesto que por buen discurso bien se puede entender que hay poco de aquí al día.
1,20,18,falte lo que faltare respondió don quijote; que no se ha de decir por mí ahora ni en ningún tiempo que lágrimas y ruegos me apartaron de hacer lo que debía a estilo de caballero; y así te ruego sancho que calles; que dios que me ha puesto en corazón de acometer ahora esta tan no vista y tan temerosa aventura tendrá cuidado de mirar por mi salud y de consolar tu tristeza.
1,20,19,lo que has de hacer es apretar bien las cinchas a rocinante y quedarte aquí que yo daré la vuelta presto o vivo o muerto.
1,20,20,viendo pues sancho la última resolución de su amo y cuán poco valían con él sus lágrimas consejos y ruegos determinó de aprovecharse de su industria y hacerle esperar hasta el día si pudiese; y así cuando apretaba las cinchas al caballo bonitamente y sin ser sentido ató con el cabestro de su asno ambos pies a rocinante de manera que cuando don quijote se quiso partir no pudo porque el caballo no se podía mover sino a saltos.
1,20,21,viendo sancho panza el buen suceso de su embuste dijo:  ea señor que el cielo conmovido de mis lágrimas y plegarias ha ordenado que no se pueda mover rocinante; y si vos queréis porfiar y espolear y dalle será enojar a la fortuna y dar coces como dicen contra el aguijón.
1,20,22,desesperábase con esto don quijote y por más que ponía las piernas al caballo menos le podía mover; y sin caer en la cuenta de la ligadura tuvo por bien de sosegarse y esperar o a que amaneciese o a que rocinante se menease creyendo sin duda que aquello venía de otra parte que de la industria de sancho; y así le dijo:  pues así es sancho que rocinante no puede moverse yo soy contento de esperar a que ría el alba aunque yo llore lo que ella tardare en venir.
1,20,23,no hay que llorar respondió sancho que yo entretendré a vuestra merced contando cuentos desde aquí al día si ya no es que se quiere apear y echarse a dormir un poco sobre la verde yerba a uso de caballeros andantes para hallarse más descansado cuando llegue el día y punto de acometer esta tan desemejable aventura que le espera.
1,20,24,a qué llamas apear o a qué dormir?
1,20,25,dijo don quijote.
1,20,26,soy yo por ventura de aquellos caballeros que toman reposo en los peligros?
1,20,27,duerme tú que naciste para dormir o haz lo que quisieres que yo haré lo que viere que más viene con mi pretensión.
1,20,28,no se enoje vuestra merced señor mío respondió sancho que no lo dije por tanto.
1,20,29,y llegándose a él puso la una mano en el arzón delantero y la otra en el otro de modo que quedó abrazado con el muslo izquierdo de su amo sin osarse apartar dél un dedo: tal era el miedo que tenía a los golpes que todavía alternativamente sonaban.
1,20,30,díjole don quijote que contase algún cuento para entretenerle como se lo había prometido a lo que sancho dijo que sí hiciera si le dejara el temor de lo que oía.
1,20,31,pero con todo eso yo me esforzaré a decir una historia que si la acierto a contar y no me van a la mano es la mejor de las historias; y estéme vuestra merced atento que ya comienzo.
1,20,32,érase que se era el bien que viniere para todos sea y el mal para quien lo fuere a buscar...
1,20,33,y advierta vuestra merced señor mío que el principio que los antiguos dieron a sus consejas no fue así comoquiera que fue una sentencia de catón zonzorino romano que dice: y el mal para quien le fuere a buscar que viene aquí como anillo al dedo para que vuestra merced se esté quedo y no vaya a buscar el mal a ninguna parte sino que nos volvamos por otro camino pues nadie nos fuerza a que sigamos éste donde tantos miedos nos sobresaltan.
1,20,34,sigue tu cuento sancho dijo don quijote y del camino que hemos de seguir déjame a mí el cuidado.
1,20,35,digo pues prosiguió sancho que en un lugar de estremadura había un pastor cabrerizo quiero decir que guardaba cabras el cual pastor o cabrerizo como digo de mi cuento se llamaba lope ruiz; y este lope ruiz andaba enamorado de una pastora que se llamaba torralba la cual pastora llamada torralba era hija de un ganadero rico y este ganadero rico...
1,20,36,si desa manera cuentas tu cuento sancho dijo don quijote repitiendo dos veces lo que vas diciendo no acabarás en dos días; dilo seguidamente y cuéntalo como hombre de entendimiento y si no no digas nada.
1,20,37,de la misma manera que yo lo cuento respondió sancho se cuentan en mi tierra todas las consejas y yo no sé contarlo de otra ni es bien que vuestra merced me pida que haga usos nuevos.
1,20,38,di como quisieres respondió don quijote; que pues la suerte quiere que no pueda dejar de escucharte prosigue.
1,20,39,así que señor mío de mi ánima prosiguió sancho que como ya tengo dicho este pastor andaba enamorado de torralba la pastora que era una moza rolliza zahareña y tiraba algo a hombruna porque tenía unos pocos de bigotes que parece que ahora la veo.
1,20,40,luego conocístela tú?
1,20,41,dijo don quijote.
1,20,42,no la conocí yo respondió sancho pero quien me contó este cuento me dijo que era tan cierto y verdadero que podía bien cuando lo contase a otro afirmar y jurar que lo había visto todo.
1,20,43,así que yendo días y viniendo días el diablo que no duerme y que todo lo añasca hizo de manera que el amor que el pastor tenía a la pastora se volviese en omecillo y mala voluntad; y la causa fue según malas lenguas una cierta cantidad de celillos que ella le dio tales que pasaban de la raya y llegaban a lo vedado; y fue tanto lo que el pastor la aborreció de allí adelante que por no verla se quiso ausentar de aquella tierra e irse donde sus ojos no la viesen jamás.
1,20,44,la torralba que se vio desdeñada del lope luego le quiso bien mas que nunca le había querido.
1,20,45,ésa es natural condición de mujeres dijo don quijote: desdeñar a quien las quiere y amar a quien las aborrece.
1,20,46,pasa adelante sancho.
1,20,47,sucedió dijo sancho que el pastor puso por obra su determinación y antecogiendo sus cabras se encaminó por los campos de estremadura para pasarse a los reinos de portugal.
1,20,48,la torralba que lo supo se fue tras él y seguíale a pie y descalza desde lejos con un bordón en la mano y con unas alforjas al cuello donde llevaba según es fama un pedazo de espejo y otro de un peine y no sé qué botecillo de mudas para la cara; mas llevase lo que llevase que yo no me quiero meter ahora en averiguallo sólo diré que dicen que el pastor llegó con su ganado a pasar el río guadiana y en aquella sazón iba crecido y casi fuera de madre y por la parte que llegó no había barca ni barco ni quien le pasase a él ni a su ganado de la otra parte de lo que se congojó mucho porque veía que la torralba venía ya muy cerca y le había de dar mucha pesadumbre con sus ruegos y lágrimas; mas tanto anduvo mirando que vio un pescador que tenía junto a sí un barco tan pequeño que solamente podían caber en él una persona y una cabra; y con todo esto le habló y concertó con él que le pasase a él y a trecientas cabras que llevaba.
1,20,49,entró el pescador en el barco y pasó una cabra; volvió y pasó otra; tornó a volver y tornó a pasar otra.
1,20,50,tenga vuestra merced cuenta en las cabras que el pescador va pasando porque si se pierde una de la memoria se acabará el cuento y no será posible contar más palabra dél.
1,20,51,sigo pues y digo que el desembarcadero de la otra parte estaba lleno de cieno y resbaloso y tardaba el pescador mucho tiempo en ir y volver.
1,20,52,con todo esto volvió por otra cabra y otra y otra...
1,20,53,haz cuenta que las pasó todas dijo don quijote: no andes yendo y viniendo desa manera que no acabarás de pasarlas en un año.
1,20,54,cuántas han pasado hasta agora?
1,20,55,dijo sancho.
1,20,56,yo qué diablos sé!
1,20,57,respondió don quijote.
1,20,58,he ahí lo que yo dije: que tuviese buena cuenta.
1,20,59,pues por dios que se ha acabado el cuento que no hay pasar adelante.
1,20,60,cómo puede ser eso?
1,20,61,respondió don quijote.
1,20,62,tan de esencia de la historia es saber las cabras que han pasado por estenso que si se yerra una del número no puedes seguir adelante con la historia?
1,20,63,no señor en ninguna manera respondió sancho; porque así como yo pregunté a vuestra merced que me dijese cuántas cabras habían pasado y me respondió que no sabía en aquel mesmo instante se me fue a mí de la memoria cuanto me quedaba por decir y a fe que era de mucha virtud y contento.
1,20,64,de modo dijo don quijote que ya la historia es acabada?
1,20,65,tan acabada es como mi madre dijo sancho.
1,20,66,dígote de verdad respondió don quijote que tú has contado una de las más nuevas consejas cuento o historia que nadie pudo pensar en el mundo; y que tal modo de contarla ni dejarla jamás se podrá ver ni habrá visto en toda la vida aunque no esperaba yo otra cosa de tu buen discurso; mas no me maravillo pues quizá estos golpes que no cesan te deben de tener turbado el entendimiento.
1,20,67,todo puede ser respondió sancho mas yo sé que en lo de mi cuento no hay más que decir: que allí se acaba do comienza el yerro de la cuenta del pasaje de las cabras.
1,20,68,acabe norabuena donde quisiere dijo don quijote y veamos si se puede mover rocinante.
1,20,69,tornóle a poner las piernas y él tornó a dar saltos y a estarse quedo: tanto estaba de bien atado.
1,20,70,en esto parece ser o que el frío de la mañana que ya venía o que sancho hubiese cenado algunas cosas lenitivas o que fuese cosa natural que es lo que más se debe creer a él le vino en voluntad y deseo de hacer lo que otro no pudiera hacer por él; mas era tanto el miedo que había entrado en su corazón que no osaba apartarse un negro de uña de su amo.
1,20,71,pues pensar de no hacer lo que tenía gana tampoco era posible; y así lo que hizo por bien de paz fue soltar la mano derecha que tenía asida al arzón trasero con la cual bonitamente y sin rumor alguno se soltó la lazada corrediza con que los calzones se sostenían sin ayuda de otra alguna y en quitándosela dieron luego abajo y se le quedaron como grillos.
1,20,72,tras esto alzó la camisa lo mejor que pudo y echó al aire entrambas posaderas que no eran muy pequeñas.
1,20,73,hecho esto que él pensó que era lo más que tenía que hacer para salir de aquel terrible aprieto y angustia le sobrevino otra mayor que fue que le pareció que no podía mudarse sin hacer estrépito y ruido y comenzó a apretar los dientes y a encoger los hombros recogiendo en sí el aliento todo cuanto podía; pero con todas estas diligencias fue tan desdichado que al cabo al cabo vino a hacer un poco de ruido bien diferente de aquel que a él le ponía tanto miedo.
1,20,74,oyólo don quijote y dijo:  qué rumor es ése sancho?
1,20,75,no sé señor respondió él.
1,20,76,alguna cosa nueva debe de ser que las aventuras y desventuras nunca comienzan por poco.
1,20,77,tornó otra vez a probar ventura y sucedióle tan bien que sin más ruido ni alboroto que el pasado se halló libre de la carga que tanta pesadumbre le había dado.
1,20,78,mas como don quijote tenía el sentido del olfato tan vivo como el de los oídos y sancho estaba tan junto y cosido con él que casi por línea recta subían los vapores hacia arriba no se pudo escusar de que algunos no llegasen a sus narices; y apenas hubieron llegado cuando él fue al socorro apretándolas entre los dos dedos; y con tono algo gangoso dijo:  paréceme sancho que tienes mucho miedo.
1,20,79,sí tengo respondió sancho; mas en qué lo echa de ver vuestra merced ahora más que nunca?
1,20,80,en que ahora más que nunca hueles y no a ámbar respondió don quijote.
1,20,81,bien podrá ser dijo sancho mas yo no tengo la culpa sino vuestra merced que me trae a deshoras y por estos no acostumbrados pasos.
1,20,82,retírate tres o cuatro allá amigo dijo don quijote todo esto sin quitarse los dedos de las narices y desde aquí adelante ten más cuenta con tu persona y con lo que debes a la mía; que la mucha conversación que tengo contigo ha engendrado este menosprecio.
1,20,83,apostaré replicó sancho que piensa vuestra merced que yo he hecho de mi persona alguna cosa que no deba.
1,20,84,peor es meneallo amigo sancho respondió don quijote.
1,20,85,en estos coloquios y otros semejantes pasaron la noche amo y mozo.
1,20,86,mas viendo sancho que a más andar se venía la mañana con mucho tiento desligó a rocinante y se ató los calzones.
1,20,87,como rocinante se vio libre aunque él de suyo no era nada brioso parece que se resintió y comenzó a dar manotadas; porque corvetas con perdón suyo no las sabía hacer.
1,20,88,viendo pues don quijote que ya rocinante se movía lo tuvo a buena señal y creyó que lo era de que acometiese aquella temerosa aventura.
1,20,89,acabó en esto de descubrirse el alba y de parecer distintamente las cosas y vio don quijote que estaba entre unos árboles altos que ellos eran castaños que hacen la sombra muy escura.
1,20,90,sintió también que el golpear no cesaba pero no vio quién lo podía causar; y así sin más detenerse hizo sentir las espuelas a rocinante y tornando a despedirse de sancho le mandó que allí le aguardase tres días a lo más largo como ya otra vez se lo había dicho; y que si al cabo dellos no hubiese vuelto tuviese por cierto que dios había sido servido de que en aquella peligrosa aventura se le acabasen sus días.
1,20,91,tornóle a referir el recado y embajada que había de llevar de su parte a su señora dulcinea y que en lo que tocaba a la paga de sus servicios no tuviese pena porque él había dejado hecho su testamento antes que saliera de su lugar donde se hallaría gratificado de todo lo tocante a su salario rata por cantidad del tiempo que hubiese servido; pero que si dios le sacaba de aquel peligro sano y salvo y sin cautela se podía tener por muy más que cierta la prometida ínsula.
1,20,92,de nuevo tornó a llorar sancho oyendo de nuevo las lastimeras razones de su buen señor y determinó de no dejarle hasta el último tránsito y fin de aquel negocio.
1,20,93,destas lágrimas y determinación tan honrada de sancho panza saca el autor desta historia que debía de ser bien nacido y por lo menos cristiano viejo.
1,20,94,cuyo sentimiento enterneció algo a su amo pero no tanto que mostrase flaqueza alguna; antes disimulando lo mejor que pudo comenzó a caminar hacia la parte por donde le pareció que el ruido del agua y del golpear venía.
1,20,95,seguíale sancho a pie llevando como tenía de costumbre del cabestro a su jumento perpetuo compañero de sus prósperas y adversas fortunas; y habiendo andado una buena pieza por entre aquellos castaños y árboles sombríos dieron en un pradecillo que al pie de unas altas peñas se hacía de las cuales se precipitaba un grandísimo golpe de agua.
1,20,96,al pie de las peñas estaban unas casas mal hechas que más parecían ruinas de edificios que casas de entre las cuales advirtieron que salía el ruido y estruendo de aquel golpear que aún no cesaba.
1,20,97,alborotóse rocinante con el estruendo del agua y de los golpes y sosegándole don quijote se fue llegando poco a poco a las casas encomendándose de todo corazón a su señora suplicándole que en aquella temerosa jornada y empresa le favoreciese y de camino se encomendaba también a dios que no le olvidase.
1,20,98,no se le quitaba sancho del lado el cual alargaba cuanto podía el cuello y la vista por entre las piernas de rocinante por ver si vería ya lo que tan suspenso y medroso le tenía.
1,20,99,otros cien pasos serían los que anduvieron cuando al doblar de una punta pareció descubierta y patente la misma causa sin que pudiese ser otra de aquel horrísono y para ellos espantable ruido que tan suspensos y medrosos toda la noche los había tenido.
1,20,100,y eran si no lo has oh lector!
1,20,101,por pesadumbre y enojo seis mazos de batán que con sus alternativos golpes aquel estruendo formaban.
1,20,102,cuando don quijote vio lo que era enmudeció y pasmóse de arriba abajo.
1,20,103,miróle sancho y vio que tenía la cabeza inclinada sobre el pecho con muestras de estar corrido.
1,20,104,miró también don quijote a sancho y viole que tenía los carrillos hinchados y la boca llena de risa con evidentes señales de querer reventar con ella y no pudo su melanconía tanto con él que a la vista de sancho pudiese dejar de reírse; y como vio sancho que su amo había comenzado soltó la presa de manera que tuvo necesidad de apretarse las ijadas con los puños por no reventar riendo.
1,20,105,cuatro veces sosegó y otras tantas volvió a su risa con el mismo ímpetu que primero; de lo cual ya se daba al diablo don quijote y más cuando le oyó decir como por modo de fisga:  has de saber oh sancho amigo!
1,20,106,que yo nací por querer del cielo en esta nuestra edad de hierro para resucitar en ella la dorada o de oro.
1,20,107,yo soy aquél para quien están guardados los peligros las hazañas grandes los valerosos fechos...
1,20,108,y por aquí fue repitiendo todas o las más razones que don quijote dijo la vez primera que oyeron los temerosos golpes.
1,20,109,viendo pues don quijote que sancho hacía burla dél se corrió y enojó en tanta manera que alzó el lanzón y le asentó dos palos tales que si como los recibió en las espaldas los recibiera en la cabeza quedara libre de pagarle el salario si no fuera a sus herederos.
1,20,110,viendo sancho que sacaba tan malas veras de sus burlas con temor de que su amo no pasase adelante en ellas con mucha humildad le dijo:  sosiéguese vuestra merced; que por dios que me burlo.
1,20,111,pues porque os burláis no me burlo yo respondió don quijote.
1,20,112,venid acá señor alegre: paréceos a vos que si como éstos fueron mazos de batán fueran otra peligrosa aventura no había yo mostrado el ánimo que convenía para emprendella y acaballa?
1,20,113,estoy yo obligado a dicha siendo como soy caballero a conocer y destinguir los sones y saber cuáles son de batán o no?
1,20,114,y más que podría ser como es verdad que no los he visto en mi vida como vos los habréis visto como villano ruin que sois criado y nacido entre ellos.
1,20,115,si no haced vos que estos seis mazos se vuelvan en seis jayanes y echádmelos a las barbas uno a uno o todos juntos y cuando yo no diere con todos patas arriba haced de mí la burla que quisiéredes.
1,20,116,no haya más señor mío replicó sancho que yo confieso que he andado algo risueño en demasía.
1,20,117,pero dígame vuestra merced ahora que estamos en paz así dios le saque de todas las aventuras que le sucedieren tan sano y salvo como le ha sacado désta no ha sido cosa de reír y lo es de contar el gran miedo que hemos tenido?
1,20,118,a lo menos el que yo tuve; que de vuestra merced ya yo sé que no le conoce ni sabe qué es temor ni espanto.
1,20,119,no niego yo respondió don quijote que lo que nos ha sucedido no sea cosa digna de risa pero no es digna de contarse; que no son todas las personas tan discretas que sepan poner en su punto las cosas.
1,20,120,a lo menos respondió sancho supo vuestra merced poner en su punto el lanzón apuntándome a la cabeza y dándome en las espaldas gracias a dios y a la diligencia que puse en ladearme.
1,20,121,pero vaya que todo saldrá en la colada; que yo he oído decir: ése te quiere bien que te hace llorar; y más que suelen los principales señores tras una mala palabra que dicen a un criado darle luego unas calzas; aunque no sé lo que le suelen dar tras haberle dado de palos si ya no es que los caballeros andantes dan tras palos ínsulas o reinos en tierra firme.
1,20,122,tal podría correr el dado dijo don quijote que todo lo que dices viniese a ser verdad; y perdona lo pasado pues eres discreto y sabes que los primeros movimientos no son en mano del hombre y está advertido de aquí adelante en una cosa para que te abstengas y reportes en el hablar demasiado conmigo; que en cuantos libros de caballerías he leído que son infinitos jamás he hallado que ningún escudero hablase tanto con su señor como tú con el tuyo.
1,20,123,y en verdad que lo tengo a gran falta tuya y mía: tuya en que me estimas en poco; mía en que no me dejo estimar en más.
1,20,124,sí que gandalín escudero de amadís de gaula conde fue de la ínsula firme; y se lee dél que siempre hablaba a su señor con la gorra en la mano inclinada la cabeza y doblado el cuerpo more turquesco.
1,20,125,pues qué diremos de gasabal escudero de don galaor que fue tan callado que para declararnos la excelencia de su maravilloso silencio sola una vez se nombra su nombre en toda aquella tan grande como verdadera historia?
1,20,126,de todo lo que he dicho has de inferir sancho que es menester hacer diferencia de amo a mozo de señor a criado y de caballero a escudero.
1,20,127,así que desde hoy en adelante nos hemos de tratar con más respeto sin darnos cordelejo porque de cualquiera manera que yo me enoje con vos ha de ser mal para el cántaro.
1,20,128,las mercedes y beneficios que yo os he prometido llegarán a su tiempo; y si no llegaren el salario a lo menos no se ha de perder como ya os he dicho.
1,20,129,está bien cuanto vuestra merced dice dijo sancho pero querría yo saber por si acaso no llegase el tiempo de las mercedes y fuese necesario acudir al de los salarios cuánto ganaba un escudero de un caballero andante en aquellos tiempos y si se concertaban por meses o por días como peones de albañir.
1,20,130,no creo yo respondió don quijote que jamás los tales escuderos estuvieron a salario sino a merced.
1,20,131,y si yo ahora te le he señalado a ti en el testamento cerrado que dejé en mi casa fue por lo que podía suceder; que aún no sé cómo prueba en estos tan calamitosos tiempos nuestros la caballería y no querría que por pocas cosas penase mi ánima en el otro mundo.
1,20,132,porque quiero que sepas sancho que en él no hay estado más peligroso que el de los aventureros.
1,20,133,así es verdad dijo sancho pues sólo el ruido de los mazos de un batán pudo alborotar y desasosegar el corazón de un tan valeroso andante aventurero como es vuestra merced.
1,20,134,mas bien puede estar seguro que de aquí adelante no despliegue mis labios para hacer donaire de las cosas de vuestra merced si no fuere para honrarle como a mi amo y señor natural.
1,20,135,desa manera replicó don quijote vivirás sobre la haz de la tierra; porque después de a los padres a los amos se ha de respetar como si lo fuesen.
1,21,0,capítulo xxi que trata de la alta aventura y rica ganancia del yelmo de mambrino con otras cosas sucedidas a nuestro invencible caballero.
1,21,1,en esto comenzó a llover un poco y quisiera sancho que se entraran en el molino de los batanes; mas habíales cobrado tal aborrecimiento don quijote por la pesada burla que en ninguna manera quiso entrar dentro; y así torciendo el camino a la derecha mano dieron en otro como el que habían llevado el día de antes.
1,21,2,de allí a poco descubrió don quijote un hombre a caballo que traía en la cabeza una cosa que relumbraba como si fuera de oro y aún él apenas le hubo visto cuando se volvió a sancho y le dijo:  paréceme sancho que no hay refrán que no sea verdadero porque todos son sentencias sacadas de la mesma experiencia madre de las ciencias todas especialmente aquel que dice: donde una puerta se cierra otra se abre.
1,21,3,dígolo porque si anoche nos cerró la ventura la puerta de la que buscábamos engañándonos con los batanes ahora nos abre de par en par otra para otra mejor y más cierta aventura; que si yo no acertare a entrar por ella mía será la culpa sin que la pueda dar a la poca noticia de batanes ni a la escuridad de la noche.
1,21,4,digo esto porque si no me engaño hacia nosotros viene uno que trae en su cabeza puesto el yelmo de mambrino sobre que yo hice el juramento que sabes.
1,21,5,mire vuestra merced bien lo que dice y mejor lo que hace dijo sancho que no querría que fuesen otros batanes que nos acabasen de abatanar y aporrear el sentido.
1,21,6,válate el diablo por hombre!
1,21,7,replicó don quijote.
1,21,8,qué va de yelmo a batanes?
1,21,9,no sé nada respondió sancho; mas a fe que si yo pudiera hablar tanto como solía que quizá diera tales razones que vuestra merced viera que se engañaba en lo que dice.
1,21,10,cómo me puedo engañar en lo que digo traidor escrupuloso?
1,21,11,dijo don quijote.
1,21,12,dime no ves aquel caballero que hacia nosotros viene sobre un caballo rucio rodado que trae puesto en la cabeza un yelmo de oro?
1,21,13,lo que yo veo y columbro respondió sancho no es sino un hombre sobre un asno pardo como el mío que trae sobre la cabeza una cosa que relumbra.
1,21,14,pues ése es el yelmo de mambrino dijo don quijote.
1,21,15,apártate a una parte y déjame con él a solas: verás cuán sin hablar palabra por ahorrar del tiempo concluyo esta aventura y queda por mío el yelmo que tanto he deseado.
1,21,16,yo me tengo en cuidado el apartarme replicó sancho mas quiera dios torno a decir que orégano sea y no batanes.
1,21,17,ya os he dicho hermano que no me mentéis ni por pienso más eso de los batanes dijo don quijote; que voto...
1,21,18,y no digo más que os batanee el alma.
1,21,19,calló sancho con temor que su amo no cumpliese el voto que le había echado redondo como una bola.
1,21,20,es pues el caso que el yelmo y el caballo y caballero que don quijote veía era esto: que en aquel contorno había dos lugares el uno tan pequeño que ni tenía botica ni barbero y el otro que estaba junto sí; y así el barbero del mayor servía al menor en el cual tuvo necesidad un enfermo de sangrarse y otro de hacerse la barba para lo cual venía el barbero y traía una bacía de azófar; y quiso la suerte que al tiempo que venía comenzó a llover y porque no se le manchase el sombrero que debía de ser nuevo se puso la bacía sobre la cabeza; y como estaba limpia desde media legua relumbraba.
1,21,21,venía sobre un asno pardo como sancho dijo y ésta fue la ocasión que a don quijote le pareció caballo rucio rodado y caballero y yelmo de oro; que todas las cosas que veía con mucha facilidad las acomodaba a sus desvariadas caballerías y malandantes pensamientos.
1,21,22,y cuando él vio que el pobre caballero llegaba cerca sin ponerse con él en razones a todo correr de rocinante le enristró con el lanzón bajo llevando intención de pasarle de parte a parte; mas cuando a él llegaba sin detener la furia de su carrera le dijo:  defiéndete cautiva criatura o entriégame de tu voluntad lo que con tanta razón se me debe!
1,21,23,el barbero que tan sin pensarlo ni temerlo vio venir aquella fantasma sobre sí no tuvo otro remedio para poder guardarse del golpe de la lanza si no fue el dejarse caer del asno abajo; y no hubo tocado al suelo cuando se levantó más ligero que un gamo y comenzó a correr por aquel llano que no le alcanzara el viento.
1,21,24,dejóse la bacía en el suelo con la cual se contentó don quijote y dijo que el pagano había andado discreto y que había imitado al castor el cual viéndose acosado de los cazadores se taraza y arpa con los dientes aquéllo por lo que él por distinto natural sabe que es perseguido.
1,21,25,mandó a sancho que alzase el yelmo el cual tomándola en las manos dijo:  por dios que la bacía es buena y que vale un real de a ocho como un maravedí.
1,21,26,y dándosela a su amo se la puso luego en la cabeza rodeándola a una parte y a otra buscándole el encaje; y como no se le hallaba dijo:  sin duda que el pagano a cuya medida se forjó primero esta famosa celada debía de tener grandísima cabeza y lo peor dello es que le falta la mitad.
1,21,27,cuando sancho oyó llamar a la bacía celada no pudo tener la risa; mas vínosele a las mientes la cólera de su amo y calló en la mitad della.
1,21,28,de qué te ríes sancho?
1,21,29,dijo don quijote.
1,21,30,ríome respondió él de considerar la gran cabeza que tenía el pagano dueño deste almete que no semeja sino una bacía de barbero pintiparada.
1,21,31,sabes qué imagino sancho?
1,21,32,que esta famosa pieza deste encantado yelmo por algún estraño acidente debió de venir a manos de quien no supo conocer ni estimar su valor y sin saber lo que hacía viéndola de oro purísimo debió de fundir la otra mitad para aprovecharse del precio y de la otra mitad hizo ésta que parece bacía de barbero como tú dices.
1,21,33,pero sea lo que fuere; que para mí que la conozco no hace al caso su trasmutación; que yo la aderezaré en el primer lugar donde haya herrero y de suerte que no le haga ventaja ni aun le llegue la que hizo y forjó el dios de las herrerías para el dios de las batallas; y en este entretanto la traeré como pudiere que más vale algo que no nada; cuanto más que bien será bastante para defenderme de alguna pedrada.
1,21,34,eso será dijo sancho si no se tira con honda como se tiraron en la pelea de los dos ejércitos cuando le santiguaron a vuestra merced las muelas y le rompieron el alcuza donde venía aquel benditísimo brebaje que me hizo vomitar las asaduras.along  no me da mucha pena el haberle perdido que ya sabes tú sancho dijo don quijote que yo tengo la receta en la memoria.
1,21,35,también la tengo yo respondió sancho pero si yo le hiciere ni le probare más en mi vida aquí sea mi hora.
1,21,36,cuanto más que no pienso ponerme en ocasión de haberle menester porque pienso guardarme con todos mis cinco sentidos de ser ferido ni de ferir a nadie.
1,21,37,de lo del ser otra vez manteado no digo nada que semejantes desgracias mal se pueden prevenir y si vienen no hay que hacer otra cosa sino encoger los hombros detener el aliento cerrar los ojos y dejarse ir por donde la suerte y la manta nos llevare.
1,21,38,mal cristiano eres sancho dijo oyendo esto don quijote porque nunca olvidas la injuria que una vez te han hecho; pues sábete que es de pechos nobles y generosos no hacer caso de niñerías.
1,21,39,qué pie sacaste cojo qué costilla quebrada qué cabeza rota para que no se te olvide aquella burla?
1,21,40,que bien apurada la cosa burla fue y pasatiempo; que a no entenderlo yo ansí ya yo hubiera vuelto allá y hubiera hecho en tu venganza más daño que el que hicieron los griegos por la robada elena.
1,21,41,la cual si fuera en este tiempo o mi dulcinea fuera en aquél pudiera estar segura que no tuviera tanta fama de hermosa como tiene.
1,21,42,y aquí dio un sospiro y le puso en las nubes.
1,21,43,y dijo sancho:  pase por burlas pues la venganza no puede pasar en veras; pero yo sé de qué calidad fueron las veras y las burlas y sé también que no se me caerán de la memoria como nunca se quitarán de las espaldas.
1,21,44,pero dejando esto aparte dígame vuestra merced qué haremos deste caballo rucio rodado que parece asno pardo que dejó aquí desamparado aquel martino que vuestra merced derribó; que según él puso los pies en polvorosa y cogió las de villadiego no lleva pergenio de volver por él jamás; y para mis barbas si no es bueno el rucio!
