book,chapter,line,textstring
1,24,22,yo le agradeci su buen intento pareciendome que llevaba razon en lo que decia y que mi padre vendria en ello como yo se lo dijese; y con este intento luego en aquel mismo instante fui a decirle a mi padre lo que deseaba.
1,24,23,y al tiempo que entre en un aposento donde estaba le halle con una carta abierta en la mano la cual antes que yo le dijese palabra me la dio y me dijo: por esa carta veras cardenio la voluntad que el duque ricardo tiene de hacerte merced.
1,24,24,este duque ricardo como ya vosotros senores debeis de saber es un grande de espana que tiene su estado en lo mejor desta andalucia.
1,24,25,tome y lei la carta la cual venia tan encarecida que a mi mesmo me parecio mal si mi padre dejaba de cumplir lo que en ella se le pedia que era que me enviase luego donde el estaba; que queria que fuese companero no criado de su hijo el mayor y que el tomaba a cargo el ponerme en estado que correspondiese a la estimacion en que me tenia.
1,24,26,lei la carta y enmudeci leyendola y mas cuando oi que mi padre me decia: de aqui a dos dias te partiras cardenio a hacer la voluntad del duque; y da gracias a dios que te va abriendo camino por donde alcances lo que yo se que mereces.
1,24,27,anadio a estas otras razones de padre consejero.
1,24,28,llegose el termino de mi partida hable una noche a luscinda dijele todo lo que pasaba y lo mesmo hice a su padre suplicandole se entretuviese algunos dias y dilatase el darle estado hasta que yo viese lo que ricardo me queria.
1,24,29,el me lo prometio y ella me lo confirmo con mil juramentos y mil desmayos.
1,24,30,vine en fin donde el duque ricardo estaba.
1,24,31,fui del tan bien recebido y tratado que desde luego comenzo la envidia a hacer su oficio teniendomela los criados antiguos pareciendoles que las muestras que el duque daba de hacerme merced habian de ser en perjuicio suyo.
1,24,32,pero el que mas se holgo con mi ida fue un hijo segundo del duque llamado fernando mozo gallardo gentilhombre liberal y enamorado el cual en poco tiempo quiso que fuese tan su amigo que daba que decir a todos; y aunque el mayor me queria bien y me hacia merced no llego al estremo con que don fernando me queria y trataba.
1,24,33,es pues el caso que como entre los amigos no hay cosa secreta que no se comunique y la privanza que yo tenia con don fernando dejada de serlo por ser amistad todos sus pensamientos me declaraba especialmente uno enamorado que le traia con un poco de desasosiego.
1,24,34,queria bien a una labradora vasalla de su padre y ella los tenia muy ricos y era tan hermosa recatada discreta y honesta que nadie que la conocia se determinaba en cual destas cosas tuviese mas excelencia ni mas se aventajase.
1,24,35,estas tan buenas partes de la hermosa labradora redujeron a tal termino los deseos de don fernando que se determino para poder alcanzarlo y conquistar la entereza de la labradora darle palabra de ser su esposo porque de otra manera era procurar lo imposible.
1,24,36,yo obligado de su amistad con las mejores razones que supe y con los mas vivos ejemplos que pude procure estorbarle y apartarle de tal proposito.
1,24,37,pero viendo que no aprovechaba determine de decirle el caso al duque ricardo su padre.
1,24,38,mas don fernando como astuto y discreto se recelo y temio desto por parecerle que estaba yo obligado en vez de buen criado no tener encubierta cosa que tan en perjuicio de la honra de mi senor el duque venia; y asi por divertirme y enganarme me dijo que no hallaba otro mejor remedio para poder apartar de la memoria la hermosura que tan sujeto le tenia que el ausentarse por algunos meses; y que queria que el ausencia fuese que los dos nos viniesemos en casa de mi padre con ocasion que darian al duque que venia a ver y a feriar unos muy buenos caballos que en mi ciudad habia que es madre de los mejores del mundo.
1,24,39,apenas le oi yo decir esto cuando movido de mi aficion aunque su determinacion no fuera tan buena la aprobara yo por una de las mas acertadas que se podian imaginar por ver cuan buena ocasion y coyuntura se me ofrecia de volver a ver a mi luscinda.
1,24,40,con este pensamiento y deseo aprobe su parecer y esforce su proposito diciendole que lo pusiese por obra con la brevedad posible porque en efeto la ausencia hacia su oficio a pesar de los mas firmes pensamientos.
1,24,41,ya cuando el me vino a decir esto segun despues se supo habia gozado a la labradora con titulo de esposo y esperaba ocasion de descubrirse a su salvo temeroso de lo que el duque su padre haria cuando supiese su disparate.
1,24,42,sucedio pues que como el amor en los mozos por la mayor parte no lo es sino apetito el cual como tiene por ultimo fin el deleite en llegando a alcanzarle se acaba y ha de volver atras aquello que parecia amor porque no puede pasar adelante del termino que le puso naturaleza el cual termino no le puso a lo que es verdadero amor...; quiero decir que asi como don fernando gozo a la labradora se le aplacaron sus deseos y se resfriaron sus ahincos; y si primero fingia quererse ausentar por remediarlos ahora de veras procuraba irse por no ponerlos en ejecucion.
1,24,43,diole el duque licencia y mandome que le acompanase.
1,24,44,venimos a mi ciudad recibiole mi padre como quien era; vi yo luego a luscinda tornaron a vivir aunque no habian estado muertos ni amortiguados mis deseos de los cuales di cuenta por mi mal a don fernando por parecerme que en la ley de la mucha amistad que mostraba no le debia encubrir nada.
1,24,45,alabele la hermosura donaire y discrecion de luscinda de tal manera que mis alabanzas movieron en el los deseos de querer ver doncella de tantas buenas partes adornada.
1,24,46,cumpliselos yo por mi corta suerte ensenandosela una noche a la luz de una vela por una ventana por donde los dos soliamos hablarnos.
1,24,47,viola en sayo tal que todas las bellezas hasta entonces por el vistas las puso en olvido.
1,24,48,enmudecio perdio el sentido quedo absorto y finalmente tan enamorado cual lo vereis en el discurso del cuento de mi desventura.
1,24,49,y para encenderle mas el deseo que a mi me celaba y al cielo a solas descubria quiso la fortuna que hallase un dia un billete suyo pidiendome que la pidiese a su padre por esposa tan discreto tan honesto y tan enamorado que en leyendolo me dijo que en sola luscinda se encerraban todas las gracias de hermosura y de entendimiento que en las demas mujeres del mundo estaban repartidas.
1,24,50,bien es verdad que quiero confesar ahora que puesto que yo veia con cuan justas causas don fernando a luscinda alababa me pesaba de oir aquellas alabanzas de su boca y comence a temer y a recelarme del porque no se pasaba momento donde no quisiese que tratasemos de luscinda y el movia la platica aunque la trujese por los cabellos; cosa que despertaba en mi un no se que de celos no porque yo temiese reves alguno de la bondad y de la fe de luscinda pero con todo eso me hacia temer mi suerte lo mesmo que ella me aseguraba.
1,24,51,procuraba siempre don fernando leer los papeles que yo a luscinda enviaba y los que ella me respondia a titulo que de la discrecion de los dos gustaba mucho.
1,24,52,acaecio pues que habiendome pedido luscinda un libro de caballerias en que leer de quien era ella muy aficionada que era el de amadis de gaula...
1,24,53,no hubo bien oido don quijote nombrar libro de caballerias cuando dijo:  con que me dijera vuestra merced al principio de su historia que su merced de la senora luscinda era aficionada a libros de caballerias no fuera menester otra exageracion para darme a entender la alteza de su entendimiento porque no le tuviera tan bueno como vos senor le habeis pintado si careciera del gusto de tan sabrosa leyenda: asi que para conmigo no es menester gastar mas palabras en declararme su hermosura valor y entendimiento; que con solo haber entendido su aficion la confirmo por la mas hermosa y mas discreta mujer del mundo.
1,24,54,y quisiera yo senor que vuestra merced le hubiera enviado junto con amadis de gaula al bueno de don rugel de grecia que yo se que gustara la senora luscinda mucho de daraida y geraya y de las discreciones del pastor darinel y de aquellos admirables versos de sus bucolicas cantadas y representadas por el con todo donaire discrecion y desenvoltura.
1,24,55,pero tiempo podra venir en que se enmiende esa falta y no dura mas en hacerse la enmienda de cuanto quiera vuestra merced ser servido de venirse conmigo a mi aldea que alli le podre dar mas de trecientos libros que son el regalo de mi alma y el entretenimiento de mi vida; aunque tengo para mi que ya no tengo ninguno merced a la malicia de malos y envidiosos encantadores.
1,24,56,y perdoneme vuestra merced el haber contravenido a lo que prometimos de no interromper su platica pues en oyendo cosas de caballerias y de caballeros andantes asi es en mi mano dejar de hablar en ellos como lo es en la de los rayos del sol dejar de calentar ni humedecer en los de la luna.
1,24,57,asi que perdon y proseguir que es lo que ahora hace mas al caso.
1,24,58,en tanto que don quijote estaba diciendo lo que queda dicho se le habia caido a cardenio la cabeza sobre el pecho dando muestras de estar profundamente pensativo.
1,24,59,y puesto que dos veces le dijo don quijote que prosiguiese su historia ni alzaba la cabeza ni respondia palabra; pero al cabo de un buen espacio la levanto y dijo:  no se me puede quitar del pensamiento ni habra quien me lo quite en el mundo ni quien me de a entender otra cosa y seria un majadero el que lo contrario entendiese o creyese sino que aquel bellaconazo del maestro elisabat estaba amancebado con la reina madesima.
1,24,60,eso no voto a tal!
1,24,61,respondio con mucha colera don quijote y arrojole como tenia de costumbre; y esa es una muy gran malicia o bellaqueria por mejor decir: la reina madasima fue muy principal senora y no se ha de presumir que tan alta princesa se habia de amancebar con un sacapotras; y quien lo contrario entendiere miente como muy gran bellaco.
1,24,62,y yo se lo dare a entender a pie o a caballo armado o desarmado de noche o de dia o como mas gusto le diere.
1,24,63,estabale mirando cardenio muy atentamente al cual ya habia venido el accidente de su locura y no estaba para proseguir su historia; ni tampoco don quijote se la oyera segun le habia disgustado lo que de madasima le habia oido.
1,24,64,estrano caso; que asi volvio por ella como si verdaderamente fuera su verdadera y natural senora: tal le tenian sus descomulgados libros!
1,24,65,digo pues que como ya cardenio estaba loco y se oyo tratar de mentis y de bellaco con otros denuestos semejantes pareciole mal la burla y alzo un guijarro que hallo junto a si y dio con el en los pechos tal golpe a don quijote que le hizo caer de espaldas.
1,24,66,sancho panza que de tal modo vio parar a su senor arremetio al loco con el puno cerrado; y el roto le recibio de tal suerte que con una punada dio con el a sus pies y luego se subio sobre el y le brumo las costillas muy a su sabor.
1,24,67,el cabrero que le quiso defender corrio el mesmo peligro.
1,24,68,y despues que los tuvo a todos rendidos y molidos los dejo y se fue con gentil sosiego a emboscarse en la montana.
1,24,69,levantose sancho y con la rabia que tenia de verse aporreado tan sin merecerlo acudio a tomar la venganza del cabrero diciendole que el tenia la culpa de no haberles avisado que a aquel hombre le tomaba a tiempos la locura; que si esto supieran hubieran estado sobre aviso para poderse guardar.
1,24,70,respondio el cabrero que ya lo habia dicho y que si el no lo habia oido que no era suya la culpa.
1,24,71,replico sancho panza y torno a replicar el cabrero y fue el fin de las replicas asirse de las barbas y darse tales punadas que si don quijote no los pusiera en paz se hicieran pedazos.
1,24,72,decia sancho asido con el cabrero:  dejeme vuestra merced senor caballero de la triste figura que en este que es villano como yo y no esta armado caballero bien puedo a mi salvo satisfacerme del agravio que me ha hecho peleando con el mano a mano como hombre honrado.
1,24,73,asi es dijo don quijote pero yo se que el no tiene ninguna culpa de lo sucedido.
1,24,74,con esto los apaciguo y don quijote volvio a preguntar al cabrero si seria posible hallar a cardenio porque quedaba con grandisimo deseo de saber el fin de su historia.
1,24,75,dijole el cabrero lo que primero le habia dicho que era no saber de cierto su manida; pero que si anduviese mucho por aquellos contornos no dejaria de hallarle o cuerdo o loco.
1,25,0,capitulo xxv que trata de las estranas cosas que en sierra morena sucedieron al valiente caballero de la mancha y de la imitacion que hizo a la penitencia de beltenebros.
1,25,1,despidiose del cabrero don quijote y subiendo otra vez sobre rocinante mando a sancho que le siguiese el cual lo hizo con su jumento de muy mala gana.
1,25,2,ibanse poco a poco entrando en lo mas aspero de la montana y sancho iba muerto por razonar con su amo y deseaba que el comenzase la platica por no contravenir a lo que le tenia mandado; mas no pudiendo sufrir tanto silencio le dijo:  senor don quijote vuestra merced me eche su bendicion y me de licencia; que desde aqui me quiero volver a mi casa y a mi mujer y a mis hijos con los cuales por lo menos hablare y departire todo lo que quisiere; porque querer vuestra merced que vaya con el por estas soledades de dia y de noche y que no le hable cuando me diere gusto es enterrarme en vida.
1,25,3,si ya quisiera la suerte que los animales hablaran como hablaban en tiempos de guisopete fuera menos mal porque departiera yo con mi jumento lo que me viniera en gana y con esto pasara mi mala ventura; que es recia cosa y que no se puede llevar en paciencia andar buscando aventuras toda la vida y no hallar sino coces y manteamientos ladrillazos y punadas y con todo esto nos hemos de coser la boca sin osar decir lo que el hombre tiene en su corazon como si fuera mudo.
1,25,4,ya te entiendo sancho respondio don quijote: tu mueres porque te alce el entredicho que te tengo puesto en la lengua.
1,25,5,dale por alzado y di lo que quisieres con condicion que no ha de durar este alzamiento mas de en cuanto anduvieremos por estas sierras.
1,25,6,sea ansi dijo sancho: hable yo ahora que despues dios sabe lo que sera; y comenzando a gozar de ese salvoconduto digo que que le iba a vuestra merced en volver tanto por aquella reina magimasa o como se llama?
1,25,7,o que hacia al caso que aquel abad fuese su amigo o no?
1,25,8,que si vuestra merced pasara con ello pues no era su juez bien creo yo que el loco pasara adelante con su historia y se hubieran ahorrado el golpe del guijarro y las coces y aun mas de seis torniscones.
1,25,9,a fe sancho respondio don quijote que si tu supieras como yo lo se cuan honrada y cuan principal senora era la reina madasima yo se que dijeras que tuve mucha paciencia pues no quebre la boca por donde tales blasfemias salieron; porque es muy gran blasfemia decir ni pensar que una reina este amancebada con un cirujano.
1,25,10,la verdad del cuento es que aquel maestro elisabat que el loco dijo fue un hombre muy prudente y de muy sanos consejos y sirvio de ayo y de medico a la reina; pero pensar que ella era su amiga es disparate digno de muy gran castigo.
1,25,11,y porque veas que cardenio no supo lo que dijo has de advertir que cuando lo dijo ya estaba sin juicio.
1,25,12,eso digo yo dijo sancho: que no habia para que hacer cuenta de las palabras de un loco porque si la buena suerte no ayudara a vuestra merced y encaminara el guijarro a la cabeza como le encamino al pecho buenos quedaramos por haber vuelto por aquella mi senora que dios cohonda.
1,25,13,pues montas que no se librara cardenio por loco!
1,25,14,contra cuerdos y contra locos esta obligado cualquier caballero andante a volver por la honra de las mujeres cualesquiera que sean cuanto mas por las reinas de tan alta guisa y pro como fue la reina madasima a quien yo tengo particular aficion por sus buenas partes; porque fuera de haber sido fermosa ademas fue muy prudente y muy sufrida en sus calamidades que las tuvo muchas; y los consejos y compania del maestro elisabat le fue y le fueron de mucho provecho y alivio para poder llevar sus trabajos con prudencia y paciencia.
1,25,15,y de aqui tomo ocasion el vulgo ignorante y mal intencionado de decir y pensar que ella era su manceba; y mienten digo otra vez y mentiran otras docientas todos los que tal pensaren y dijeren.
1,25,16,ni yo lo digo ni lo pienso respondio sancho: alla se lo hayan; con su pan se lo coman.
1,25,17,si fueron amancebados o no a dios habran dado la cuenta.
1,25,18,de mis vinas vengo no se nada; no soy amigo de saber vidas ajenas; que el que compra y miente en su bolsa lo siente.
1,25,19,cuanto mas que desnudo naci desnudo me hallo: ni pierdo ni gano; mas que lo fuesen que me va a mi?
1,25,20,y muchos piensan que hay tocinos y no hay estacas.
1,25,21,mas quien puede poner puertas al campo?
1,25,22,cuanto mas que de dios dijeron.
1,25,23,valame dios dijo don quijote y que de necedades vas sancho ensartando!
1,25,24,que va de lo que tratamos a los refranes que enhilas?
1,25,25,por tu vida sancho que calles; y de aqui adelante entremetete en espolear a tu asno y deja de hacello en lo que no te importa.
1,25,26,y entiende con todos tus cinco sentidos que todo cuanto yo he hecho hago e hiciere va muy puesto en razon y muy conforme a las reglas de caballeria que las se mejor que cuantos caballeros las profesaron en el mundo.
1,25,27,senor respondio sancho y es buena regla de caballeria que andemos perdidos por estas montanas sin senda ni camino buscando a un loco el cual despues de hallado quiza le vendra en voluntad de acabar lo que dejo comenzado no de su cuento sino de la cabeza de vuestra merced y de mis costillas acabandonoslas de romper de todo punto?
1,25,28,calla te digo otra vez sancho dijo don quijote; porque te hago saber que no solo me trae por estas partes el deseo de hallar al loco cuanto el que tengo de hacer en ellas una hazana con que he de ganar perpetuo nombre y fama en todo lo descubierto de la tierra; y sera tal que he de echar con ella el sello a todo aquello que puede hacer perfecto y famoso a un andante caballero.
1,25,29,y es de muy gran peligro esa hazana?
1,25,30,pregunto sancho panza.
1,25,31,no respondio el de la triste figura puesto que de tal manera podia correr el dado que echasemos azar en lugar de encuentro; pero todo ha de estar en tu diligencia.
1,25,32,en mi diligencia?
1,25,33,dijo sancho.
1,25,34,si dijo don quijote porque si vuelves presto de adonde pienso enviarte presto se acabara mi pena y presto comenzara mi gloria.
1,25,35,y porque no es bien que te tenga mas suspenso esperando en lo que han de parar mis razones quiero sancho que sepas que el famoso amadis de gaula fue uno de los mas perfectos caballeros andantes.
1,25,36,no he dicho bien fue uno: fue el solo el primero el unico el senor de todos cuantos hubo en su tiempo en el mundo.
1,25,37,mal ano y mal mes para don belianis y para todos aquellos que dijeren que se le igualo en algo porque se enganan juro cierto.
1,25,38,digo asimismo que cuando algun pintor quiere salir famoso en su arte procura imitar los originales de los mas unicos pintores que sabe; y esta mesma regla corre por todos los mas oficios o ejercicios de cuenta que sirven para adorno de las republicas.
1,25,39,y asi lo ha de hacer y hace el que quiere alcanzar nombre de prudente y sufrido imitando a ulises en cuya persona y trabajos nos pinta homero un retrato vivo de prudencia y de sufrimiento; como tambien nos mostro virgilio en persona de eneas el valor de un hijo piadoso y la sagacidad de un valiente y entendido capitan no pintandolo ni descubriendolo como ellos fueron sino como habian de ser para quedar ejemplo a los venideros hombres de sus virtudes.
1,25,40,desta mesma suerte amadis fue el norte el lucero el sol de los valientes y enamorados caballeros a quien debemos de imitar todos aquellos que debajo de la bandera de amor y de la caballeria militamos.
1,25,41,siendo pues esto ansi como lo es hallo yo sancho amigo que el caballero andante que mas le imitare estara mas cerca de alcanzar la perfecion de la caballeria.
1,25,42,y una de las cosas en que mas este caballero mostro su prudencia valor valentia sufrimiento firmeza y amor fue cuando se retiro desdenado de la senora oriana a hacer penitencia en la pena pobre mudado su nombre en el de beltenebros nombre por cierto significativo y proprio para la vida que el de su voluntad habia escogido.
1,25,43,ansi que me es a mi mas facil imitarle en esto que no en hender gigantes descabezar serpientes matar endriagos desbaratar ejercitos fracasar armadas y deshacer encantamentos.
1,25,44,y pues estos lugares son tan acomodados para semejantes efectos no hay para que se deje pasar la ocasion que ahora con tanta comodidad me ofrece sus guedejas.
1,25,45,en efecto dijo sancho que es lo que vuestra merced quiere hacer en este tan remoto lugar?
1,25,46,ya no te he dicho respondio don quijote que quiero imitar a amadis haciendo aqui del desesperado del sandio y del furioso por imitar juntamente al valiente don roldan cuando hallo en una fuente las senales de que angelica la bella habia cometido vileza con medoro de cuya pesadumbre se volvio loco y arranco los arboles enturbio las aguas de las claras fuentes mato pastores destruyo ganados abraso chozas derribo casas arrastro yeguas y hizo otras cien mil insolencias dignas de eterno nombre y escritura?
1,25,47,y puesto que yo no pienso imitar a roldan o orlando o rotolando que todos estos tres nombres tenia parte por parte en todas las locuras que hizo dijo y penso hare el bosquejo como mejor pudiere en las que me pareciere ser mas esenciales.
1,25,48,y podra ser que viniese a contentarme con sola la imitacion de amadis que sin hacer locuras de dano sino de lloros y sentimientos alcanzo tanta fama como el que mas.
1,25,49,pareceme a mi dijo sancho que los caballeros que lo tal ficieron fueron provocados y tuvieron causa para hacer esas necedades y penitencias pero vuestra merced que causa tiene para volverse loco?
1,25,50,que dama le ha desdenado o que senales ha hallado que le den a entender que la senora dulcinea del toboso ha hecho alguna nineria con moro o cristiano?
1,25,51,ahi esta el punto respondio don quijote y esa es la fineza de mi negocio; que volverse loco un caballero andante con causa ni grado ni gracias: el toque esta desatinar sin ocasion y dar a entender a mi dama que si en seco hago esto que hiciera en mojado?
1,25,52,cuanto mas que harta ocasion tengo en la larga ausencia que he hecho de la siempre senora mia dulcinea del toboso; que como ya oiste decir a aquel pastor de marras ambrosio: quien esta ausente todos los males tiene y teme.
1,25,53,asi que sancho amigo no gastes tiempo en aconsejarme que deje tan rara tan felice y tan no vista imitacion.
1,25,54,loco soy loco he de ser hasta tanto que tu vuelvas con la respuesta de una carta que contigo pienso enviar a mi senora dulcinea; y si fuere tal cual a mi fe se le debe acabarse ha mi sandez y mi penitencia; y si fuere al contrario sere loco de veras y siendolo no sentire nada.
1,25,55,ansi que de cualquiera manera que responda saldre del conflito y trabajo en que me dejares gozando el bien que me trujeres por cuerdo o no sintiendo el mal que me aportares por loco.
1,25,56,pero dime sancho traes bien guardado el yelmo de mambrino?; que ya vi que le alzaste del suelo cuando aquel desagradecido le quiso hacer pedazos.
1,25,57,pero no pudo donde se puede echar de ver la fineza de su temple.
1,25,58,a lo cual respondio sancho:  vive dios senor caballero de la triste figura que no puedo sufrir ni llevar en paciencia algunas cosas que vuestra merced dice y que por ellas vengo a imaginar que todo cuanto me dice de caballerias y de alcanzar reinos e imperios de dar insulas y de hacer otras mercedes y grandezas como es uso de caballeros andantes que todo debe de ser cosa de viento y mentira y todo pastrana o patrana o como lo llamaremos.
1,25,59,porque quien oyere decir a vuestra merced que una bacia de barbero es el yelmo de mambrino y que no salga de este error en mas de cuatro dias que ha de pensar sino que quien tal dice y afirma debe de tener guero el juicio?
1,25,60,la bacia yo la llevo en el costal toda abollada y llevola para aderezarla en mi casa y hacerme la barba en ella si dios me diere tanta gracia que algun dia me vea con mi mujer y hijos.
1,25,61,mira sancho por el mismo que denantes juraste te juro dijo don quijote que tienes el mas corto entendimiento que tiene ni tuvo escudero en el mundo.
1,25,62,que es posible que en cuanto ha que andas conmigo no has echado de ver que todas las cosas de los caballeros andantes parecen quimeras necedades y desatinos y que son todas hechas al reves?
1,25,63,y no porque sea ello ansi sino porque andan entre nosotros siempre una caterva de encantadores que todas nuestras cosas mudan y truecan y les vuelven segun su gusto y segun tienen la gana de favorecernos o destruirnos; y asi eso que a ti te parece bacia de barbero me parece a mi el yelmo de mambrino y a otro le parecera otra cosa.
1,25,64,y fue rara providencia del sabio que es de mi parte hacer que parezca bacia a todos lo que real y verdaderamente es yelmo de mambrino a causa que siendo el de tanta estima todo el mundo me perseguira por quitarmele; pero como ven que no es mas de un bacin de barbero no se curan de procuralle como se mostro bien en el que quiso rompelle y le dejo en el suelo sin llevarle; que a fe que si le conociera que nunca el le dejara.
1,25,65,guardale amigo que por ahora no le he menester; que antes me tengo de quitar todas estas armas y quedar desnudo como cuando naci si es que me da en voluntad de seguir en mi penitencia mas a roldan que a amadis.
1,25,66,llegaron en estas platicas al pie de una alta montana que casi como penon tajado estaba sola entre otras muchas que la rodeaban.
1,25,67,corria por su falda un manso arroyuelo y haciase por toda su redondez un prado tan verde y vicioso que daba contento a los ojos que le miraban.
1,25,68,habia por alli muchos arboles silvestres y algunas plantas y flores que hacian el lugar apacible.
1,25,69,este sitio escogio el caballero de la triste figura para hacer su penitencia; y asi en viendole comenzo a decir en voz alta como si estuviera sin juicio:  este es el lugar oh cielos!
1,25,70,que diputo y escojo para llorar la desventura en que vosotros mesmos me habeis puesto.
1,25,71,este es el sitio donde el humor de mis ojos acrecentara las aguas deste pequeno arroyo y mis continos y profundos sospiros moveran a la contina las hojas destos montaraces arboles en testimonio y senal de la pena que mi asendereado corazon padece.
1,25,72,oh vosotros quienquiera que seais rusticos dioses que en este inhabitable lugar teneis vuestra morada oid las quejas deste desdichado amante a quien una luenga ausencia y unos imaginados celos han traido a lamentarse entre estas asperezas y a quejarse de la dura condicion de aquella ingrata y bella termino y fin de toda humana hermosura!
1,25,73,oh vosotras napeas y driadas que teneis por costumbre de habitar en las espesuras de los montes asi los ligeros y lascivos satiros de quien sois aunque en vano amadas no perturben jamas vuestro dulce sosiego que me ayudeis a lamentar mi desventura o a lo menos no os canseis de oilla!
1,25,74,oh dulcinea del toboso dia de mi noche gloria de mi pena norte de mis caminos estrella de mi ventura asi el cielo te la de buena en cuanto acertares a pedirle que consideres el lugar y el estado a que tu ausencia me ha conducido y que con buen termino correspondas al que a mi fe se le debe!
1,25,75,oh solitarios arboles que desde hoy en adelante habeis de hacer compania a mi soledad dad indicio con el blando movimiento de vuestras ramas que no os desagrade mi presencia!
1,25,76,oh tu escudero mio agradable companero en mas prosperos y adversos sucesos toma bien en la memoria lo que aqui me veras hacer para que lo cuentes y recetes a la causa total de todo ello!
1,25,77,y diciendo esto se apeo de rocinante y en un momento le quito el freno y la silla; y dandole una palmada en las ancas le dijo:  libertad te da el que sin ella queda oh caballo tan estremado por tus obras cuan desdichado por tu suerte!
1,25,78,vete por do quisieres que en la frente llevas escrito que no te igualo en ligereza el hipogrifo de astolfo ni el nombrado frontino que tan caro le costo a bradamante.
1,25,79,viendo esto sancho dijo:  bien haya quien nos quito ahora del trabajo de desenalbardar al rucio; que a fe que no faltaran palmadicas que dalle ni cosas que decille en su alabanza; pero si el aqui estuviera no consintiera yo que nadie le desalbardara pues no habia para que que a el no le tocaban las generales de enamorado ni de desesperado pues no lo estaba su amo que era yo cuando dios queria.
1,25,80,y en verdad senor caballero de la triste figura que si es que mi partida y su locura de vuestra merced va de veras que sera bien tornar a ensillar a rocinante para que supla la falta del rucio porque sera ahorrar tiempo a mi ida y vuelta; que si la hago a pie no se cuando llegare ni cuando volvere porque en resolucion soy mal caminante.
1,25,81,digo sancho respondio don quijote que sea como tu quisieres que no me parece mal tu designio; y digo que de aqui a tres dias te partiras porque quiero que en este tiempo veas lo que por ella hago y digo para que se lo digas.
1,25,82,pues que mas tengo de ver dijo sancho que lo que he visto?
1,25,83,bien estas en el cuento!
1,25,84,respondio don quijote.
1,25,85,ahora me falta rasgar las vestiduras esparcir las armas y darme de calabazadas por estas penas con otras cosas deste jaez que te han de admirar.
1,25,86,por amor de dios dijo sancho que mire vuestra merced como se da esas calabazadas; que a tal pena podra llegar y en tal punto que con la primera se acabase la maquina desta penitencia; y seria yo de parecer que ya que vuestra merced le parece que son aqui necesarias calabazadas y que no se puede hacer esta obra sin ellas se contentase pues todo esto es fingido y cosa contrahecha y de burla se contentase digo con darselas en el agua o en alguna cosa blanda como algodon; y dejeme a mi el cargo que yo dire a mi senora que vuestra merced se las daba en una punta de pena mas dura que la de un diamante.
1,25,87,yo agradezco tu buena intencion amigo sancho respondio don quijote mas quierote hacer sabidor de que todas estas cosas que hago no son de burlas sino muy de veras; porque de otra manera seria contravenir a las ordenes de caballeria que nos mandan que no digamos mentira alguna pena de relasos y el hacer una cosa por otra lo mesmo es que mentir.
1,25,88,ansi que mis calabazadas han de ser verdaderas firmes y valederas sin que lleven nada del sofistico ni del fantastico.
1,25,89,y sera necesario que me dejes algunas hilas para curarme pues que la ventura quiso que nos faltase el balsamo que perdimos.
1,25,90,mas fue perder el asno respondio sancho pues se perdieron en el las hilas y todo.
1,25,91,y ruegole a vuestra merced que no se acuerde mas de aquel maldito brebaje; que en solo oirle mentar se me revuelve el alma no que el estomago.
1,25,92,y mas le ruego: que haga cuenta que son ya pasados los tres dias que me ha dado de termino para ver las locuras que hace que ya las doy por vistas y por pasadas en cosa juzgada y dire maravillas a mi senora; y escriba la carta y despacheme luego porque tengo gran deseo de volver a sacar a vuestra merced deste purgatorio donde le dejo.
1,25,93,purgatorio le llamas sancho?
1,25,94,dijo don quijote.
1,25,95,mejor hicieras de llamarle infierno y aun peor si hay otra cosa que lo sea.
1,25,96,quien ha infierno respondio sancho nula es retencio segun he oido decir.
1,25,97,no entiendo que quiere decir retencio dijo don quijote.
1,25,98,retencio es respondio sancho que quien esta en el infierno nunca sale del ni puede.
1,25,99,lo cual sera al reves en vuestra merced o a mi me andaran mal los pies si es que llevo espuelas para avivar a rocinante; y pongame yo una por una en el toboso y delante de mi senora dulcinea que yo le dire tales cosas de las necedades y locuras que todo es uno que vuestra merced ha hecho y queda haciendo que la venga a poner mas blanda que un guante aunque la halle mas dura que un alcornoque; con cuya respuesta dulce y melificada volvere por los aires como brujo y sacare a vuestra merced deste purgatorio que parece infierno y no lo es pues hay esperanza de salir del la cual como tengo dicho no la tienen de salir los que estan en el infierno ni creo que vuestra merced dira otra cosa.
1,25,100,asi es la verdad dijo el de la triste figura; pero que haremos para escribir la carta?
1,25,101,y la libranza pollinesca tambien anadio sancho.
1,25,102,todo ira inserto dijo don quijote; y seria bueno ya que no hay papel que la escribiesemos como hacian los antiguos en hojas de arboles o en unas tablitas de cera; aunque tan dificultoso sera hallarse eso ahora como el papel.
1,25,103,mas ya me ha venido a la memoria donde sera bien y aun mas que bien escribilla: que es en el librillo de memoria que fue de cardenio; y tu tendras cuidado de hacerla trasladar en papel de buena letra en el primer lugar que hallares donde haya maestro de escuela de muchachos o si no cualquiera sacristan te la trasladara; y no se la des a trasladar a ningun escribano que hacen letra procesada que no la entendera satanas.
1,25,104,pues que se ha de hacer de la firma?
1,25,105,dijo sancho.
1,25,106,nunca las cartas de amadis se firman respondio don quijote.
1,25,107,esta bien respondio sancho pero la libranza forzosamente se ha de firmar y esa si se traslada diran que la firma es falsa y quedareme sin pollinos.
1,25,108,la libranza ira en el mesmo librillo firmada; que en viendola mi sobrina no pondra dificultad en cumplilla.
